"Step","optimizer_name: adamw - train_loss","optimizer_name: adamw - train_loss__MIN","optimizer_name: adamw - train_loss__MAX","optimizer_name: nadam - train_loss","optimizer_name: nadam - train_loss__MIN","optimizer_name: nadam - train_loss__MAX","optimizer_name: sgd - train_loss","optimizer_name: sgd - train_loss__MIN","optimizer_name: sgd - train_loss__MAX","optimizer_name: adam - train_loss","optimizer_name: adam - train_loss__MIN","optimizer_name: adam - train_loss__MAX","optimizer_name: sgdm - train_loss","optimizer_name: sgdm - train_loss__MIN","optimizer_name: sgdm - train_loss__MAX"
"101","0.11432823911309242","0.10479404777288437","0.12087622284889221","0.09364779107272625","0.08493617922067642","0.09973733127117157","0.692560225725174","0.6713751554489136","0.7146729230880737","0.11436155624687672","0.10492335259914398","0.12091200053691864","0.40694426745176315","0.3393121659755707","0.43800634145736694"
"102","0.11848274059593678","0.10990617424249649","0.1277714967727661","0.09846718795597553","0.09114396572113037","0.10594543069601059","0.7280319333076477","0.7197520732879639","0.7441816926002502","0.11863305047154427","0.10981132090091705","0.12782786786556244","0.4111250191926956","0.3618767261505127","0.43244612216949463"
"103","0.10683882981538773","0.0964876115322113","0.11169886589050293","0.08851127326488495","0.07988511770963669","0.0921599417924881","0.7243454903364182","0.6845192313194275","0.7690532207489014","0.10706096328794956","0.09644287824630737","0.1115410178899765","0.382195807993412","0.3468291163444519","0.40089988708496094"
"104","0.11010042764246464","0.10700060427188873","0.11283645033836365","0.09058821015059948","0.08790785074234009","0.09369014948606491","0.6717815101146698","0.6563794612884521","0.6907774209976196","0.1100051011890173","0.10692107677459717","0.11264293640851974","0.3910996615886688","0.3433348536491394","0.4297402501106262"
"105","0.11626955308020115","0.10044397413730621","0.12293797731399536","0.09654495492577553","0.08222384750843048","0.10418665409088135","0.726207509636879","0.7063981890678406","0.7597829699516296","0.1161652747541666","0.10037773847579956","0.12241581082344055","0.41578637808561325","0.3951130509376526","0.43920883536338806"
"106","0.11547484993934631","0.10804329812526703","0.12054091691970825","0.0961378663778305","0.08939015120267868","0.10042322427034378","0.6849238276481628","0.654463529586792","0.7115017175674438","0.11560741811990738","0.10836032032966614","0.12053096294403076","0.405873641371727","0.34522637724876404","0.4340190589427948"
"107","0.10878291167318821","0.10062259435653687","0.11520394682884216","0.08969871513545513","0.08129112422466278","0.0946250930428505","0.6755357682704926","0.6648683547973633","0.6921478509902954","0.1086864322423935","0.10053718835115433","0.11508741974830627","0.36480289697647095","0.3311637043952942","0.3824302554130554"
"108","0.11180677637457848","0.10390813648700714","0.1264129877090454","0.09350358881056309","0.08663496375083923","0.10813874751329422","0.7005626112222672","0.694587230682373","0.7126607894897461","0.11193344555795193","0.10393834114074707","0.12646833062171936","0.392511785030365","0.33442679047584534","0.4448779821395874"
"109","0.11108301021158695","0.1019153818488121","0.11783836781978607","0.09314920380711555","0.08415024727582932","0.10052607208490372","0.6708934009075165","0.6518540978431702","0.6850652694702148","0.11139440536499023","0.10258553922176361","0.11795166879892349","0.37774641811847687","0.3292068541049957","0.40690430998802185"
"110","0.11448060348629951","0.1057460606098175","0.12405970692634583","0.09482847526669502","0.0883760005235672","0.10309728980064392","0.6542154103517532","0.6432511806488037","0.6666019558906555","0.11460808292031288","0.10574381053447723","0.12401171028614044","0.38100335001945496","0.339362233877182","0.40261203050613403"
"111","0.10918223857879639","0.1041572317481041","0.1211569756269455","0.09127016738057137","0.08601927012205124","0.1022704616189003","0.6684460341930389","0.6578034162521362","0.6823526620864868","0.10929703526198864","0.10423509031534195","0.12143156677484512","0.3630102723836899","0.3341040015220642","0.37750282883644104"
"112","0.10824819467961788","0.09620288759469986","0.11940793693065643","0.09012192487716675","0.07993724197149277","0.1011107936501503","0.6620443612337112","0.643896222114563","0.6840952634811401","0.10834511928260326","0.09617985039949417","0.11973004043102264","0.3719741031527519","0.33561164140701294","0.40004944801330566"
"113","0.11168568767607212","0.09900029748678207","0.12112433463335037","0.09400517493486404","0.08155523240566254","0.10209491103887558","0.67180135846138","0.6388989686965942","0.6891937255859375","0.11196041852235794","0.09953794628381729","0.12107301503419876","0.3768734112381935","0.3381207287311554","0.40764039754867554"
"114","0.10605298541486263","0.09843698143959045","0.11250972747802734","0.08967793360352516","0.08374251425266266","0.09453077614307404","0.6841941773891449","0.6683748364448547","0.7194012403488159","0.10621389001607895","0.0985599085688591","0.11265767365694046","0.3704042062163353","0.33356407284736633","0.3983594477176666"
"115","0.11212245561182499","0.09952335059642792","0.1325022280216217","0.0935477688908577","0.08167526125907898","0.11310620605945587","0.6521903574466705","0.6250399351119995","0.6862796545028687","0.1122052539139986","0.09945771843194962","0.13262620568275452","0.37925658375024796","0.35885483026504517","0.40180063247680664"
"116","0.10933123342692852","0.0984848216176033","0.11858496814966202","0.09161488339304924","0.08134765923023224","0.09926740825176239","0.6393422782421112","0.6208446025848389","0.6821424961090088","0.10936914943158627","0.09832004457712173","0.1185474842786789","0.36237505078315735","0.3142562806606293","0.38367944955825806"
"117","0.11017320863902569","0.0925770029425621","0.12389563024044037","0.09283150359988213","0.07753940671682358","0.1046736016869545","0.6079625487327576","0.5815703868865967","0.6299458742141724","0.11031884886324406","0.09293004870414734","0.12403026223182678","0.3723083585500717","0.30494049191474915","0.40559983253479004"
"118","0.10732843354344368","0.10173560678958893","0.11651386320590973","0.09035539254546165","0.08557084202766418","0.09957277029752731","0.6116836965084076","0.5924241542816162","0.620692789554596","0.10736675560474396","0.10185016691684723","0.11653870344161987","0.37526049464941025","0.3297768533229828","0.39690056443214417"
"119","0.11213416419923306","0.10623454302549362","0.1195879578590393","0.09410313330590725","0.08800853043794632","0.10071569681167603","0.640476793050766","0.6242368221282959","0.6584795713424683","0.11248162388801575","0.10677395761013031","0.12036742269992828","0.36883924901485443","0.314014196395874","0.4054250121116638"
"120","0.11476716585457325","0.10339480638504028","0.12388898432254791","0.09674720093607903","0.08636871725320816","0.10446175187826157","0.6191449165344238","0.6016319990158081","0.6362253427505493","0.11507784202694893","0.10425963997840881","0.12407684326171875","0.3647288382053375","0.31048864126205444","0.39096370339393616"
"121","0.11279369331896305","0.10515685379505157","0.12132804095745087","0.09494649805128574","0.08970504254102707","0.10351619124412537","0.6099613606929779","0.5877009630203247","0.623004674911499","0.11308170296251774","0.10545793920755386","0.12138815224170685","0.3649616539478302","0.3202647864818573","0.41244837641716003"
"122","0.11604141443967819","0.10451989620923996","0.12745192646980286","0.0983067974448204","0.08719520270824432","0.10870848596096039","0.6573779731988907","0.636078953742981","0.6880672574043274","0.11596375703811646","0.10442524403333664","0.12729062139987946","0.37775105237960815","0.35163062810897827","0.39849287271499634"
"124","0.10566692985594273","0.09922962635755539","0.11273515224456787","0.08907685428857803","0.08437873423099518","0.094723179936409","0.6133004128932953","0.596502959728241","0.6310731172561646","0.10570530034601688","0.09922890365123749","0.11269188672304153","0.3430875241756439","0.3062995672225952","0.35676419734954834"
"125","0.11143902130424976","0.10729634016752243","0.1167771965265274","0.09437994658946991","0.09056733548641205","0.09892382472753525","0.6114194393157959","0.5822092890739441","0.6443583965301514","0.11148925684392452","0.10734964907169342","0.11678342521190643","0.35877958685159683","0.3129795789718628","0.39292535185813904"
"126","0.1074092909693718","0.10059702396392822","0.11761786043643951","0.09002901427447796","0.08406788110733032","0.09973964095115662","0.6281028985977173","0.6155086159706116","0.6375339031219482","0.10751095041632652","0.10058237612247467","0.11786994338035583","0.3509301170706749","0.3170315623283386","0.3732084035873413"
"127","0.10764746740460396","0.10409818589687347","0.1123851090669632","0.09103013388812542","0.08561576902866364","0.09529309719800949","0.6035501062870026","0.5873835682868958","0.6133847236633301","0.1076849102973938","0.10410332679748535","0.11244605481624603","0.3510262295603752","0.3093717098236084","0.3853939175605774"
"128","0.11353914067149162","0.10393626987934113","0.12160087376832962","0.09622127935290337","0.08728894591331482","0.1034814789891243","0.6077573299407959","0.5931128859519958","0.6259779930114746","0.1136641576886177","0.10379097610712051","0.12183144688606262","0.3606523647904396","0.3255084156990051","0.38479867577552795"
"129","0.10214612074196339","0.09948208928108215","0.10580242425203323","0.08619073405861855","0.08387003093957901","0.08862575143575668","0.576040729880333","0.5432546138763428","0.6005213260650635","0.10227770730853081","0.09982599318027496","0.10577155649662018","0.33214958757162094","0.28706812858581543","0.35103780031204224"
"130","0.11204830184578896","0.10988357663154602","0.1141543760895729","0.09489146061241627","0.09316284954547882","0.0968054011464119","0.5988407284021378","0.5898153185844421","0.6115086078643799","0.1120320837944746","0.10985289514064789","0.11423487961292267","0.3338237479329109","0.2993401885032654","0.35727638006210327"
"131","0.10621028020977974","0.09186752140522003","0.12247542291879654","0.0893644168972969","0.07579422742128372","0.10430832207202911","0.5557608902454376","0.5404230356216431","0.5808391571044922","0.10647542588412762","0.09186770021915436","0.12284409999847412","0.33444730937480927","0.29999977350234985","0.3752638101577759"
"132","0.10347392968833447","0.09975356608629227","0.10741931200027466","0.08845982328057289","0.0860195904970169","0.09110705554485321","0.5718724876642227","0.5470476150512695","0.6041828393936157","0.10354278981685638","0.09976629912853241","0.10757990926504135","0.33599255234003067","0.2932550609111786","0.36989840865135193"
"133","0.10799804329872131","0.10328559577465057","0.1143428236246109","0.09109902754426003","0.08661015331745148","0.09848885983228683","0.5546812266111374","0.5424280166625977","0.5678322315216064","0.1081564724445343","0.10340426117181778","0.11455845832824707","0.32630394399166107","0.2950206995010376","0.3582828640937805"
"134","0.10348632372915745","0.09230738878250122","0.11453612148761749","0.08920387737452984","0.07999953627586365","0.0995623916387558","0.5536754727363586","0.5361148118972778","0.5711854100227356","0.10367770865559578","0.0927954912185669","0.1148175299167633","0.32053208351135254","0.27089613676071167","0.35200589895248413"
"135","0.10890529304742813","0.10415220260620117","0.11708322167396545","0.09229729697108269","0.08702439069747925","0.09976434707641602","0.5659422725439072","0.5606396198272705","0.5793545842170715","0.10898270457983017","0.10401846468448639","0.11732916533946991","0.34149714559316635","0.3095332682132721","0.36118584871292114"
"136","0.10888151824474335","0.10555634647607803","0.11388399451971054","0.09250353835523129","0.09029819071292877","0.0980808436870575","0.5578511953353882","0.5468924045562744","0.5698963403701782","0.1088962908834219","0.10561806708574295","0.11389724910259247","0.34081609547138214","0.30283281207084656","0.3720191717147827"
"137","0.10452482663094997","0.09327536821365356","0.11229594796895981","0.08923322521150112","0.07718662917613983","0.09645284712314606","0.5701579600572586","0.5580901503562927","0.5911498069763184","0.10481852665543556","0.09390546381473541","0.11252426356077194","0.3263261839747429","0.2856866121292114","0.3482847213745117"
"138","0.11054153926670551","0.10475721955299377","0.11602485924959183","0.09431526996195316","0.08847267925739288","0.09995603561401367","0.5572926998138428","0.5341998338699341","0.575588583946228","0.11072658188641071","0.1051010936498642","0.11632212996482849","0.3330395892262459","0.29803788661956787","0.3679385781288147"
"139","0.10791855119168758","0.10479331761598587","0.11238819360733032","0.09236999228596687","0.09034141898155212","0.09539912641048431","0.5538497865200043","0.5291503071784973","0.5736910104751587","0.10827973857522011","0.10487685352563858","0.11307664960622787","0.3313344791531563","0.30588486790657043","0.355763703584671"
"140","0.10675626061856747","0.09988754242658615","0.11514400690793991","0.09040451981127262","0.08352535963058472","0.09820833802223206","0.5263869315385818","0.5119040012359619","0.5414252281188965","0.10690965317189693","0.10002385079860687","0.11539589613676071","0.30536873638629913","0.28693121671676636","0.32756859064102173"
"141","0.10759283788502216","0.10427337884902954","0.11123672127723694","0.09252975694835186","0.09044471383094788","0.09519417583942413","0.5360251367092133","0.5322290062904358","0.5415308475494385","0.10777132213115692","0.10445189476013184","0.11125010997056961","0.32521993666887283","0.2853171229362488","0.3479425609111786"
"142","0.1091698557138443","0.10186601430177689","0.11914896965026855","0.09372993186116219","0.08377548307180405","0.10502001643180847","0.5659794807434082","0.5212856531143188","0.6022489666938782","0.10943940095603466","0.10186515003442764","0.1197519451379776","0.3149157911539078","0.3002825379371643","0.33576369285583496"
"143","0.10214727930724621","0.0944114550948143","0.11506134271621704","0.08590350300073624","0.07857253402471542","0.09755440801382065","0.520877480506897","0.5037293434143066","0.5405460000038147","0.10220647230744362","0.09442747384309769","0.11520165205001831","0.3093993738293648","0.25992146134376526","0.33156442642211914"
"144","0.10402903892099857","0.0879952535033226","0.11348807066679001","0.08853727579116821","0.07314802706241608","0.09588512778282166","0.5335931777954102","0.5031551122665405","0.5742254257202148","0.10428624227643013","0.08855991065502167","0.11386146396398544","0.3207307904958725","0.3100605905056","0.3347090780735016"
"145","0.11097006686031818","0.10816991329193115","0.116376131772995","0.09496107883751392","0.09175020456314087","0.09939420223236084","0.5349021703004837","0.500791609287262","0.5572474002838135","0.11104876548051834","0.10797005146741867","0.11695421487092972","0.33637839555740356","0.32072335481643677","0.35071247816085815"
"147","0.10813062265515327","0.10551553964614868","0.11032477766275406","0.09265702776610851","0.0903259813785553","0.09529627859592438","0.5412054508924484","0.5242866277694702","0.5620647072792053","0.10836043022572994","0.10546684265136719","0.1104281097650528","0.3239743933081627","0.2926093339920044","0.34291452169418335"
"148","0.10775728337466717","0.10325994342565536","0.11099638044834137","0.09258567169308662","0.08815343677997589","0.0975707471370697","0.5045996308326721","0.49368953704833984","0.5181007981300354","0.1079238411039114","0.10385288298130035","0.11103235185146332","0.3123071789741516","0.2730388641357422","0.3415203392505646"
"149","0.1079995259642601","0.10059955716133118","0.11564433574676514","0.09217855893075466","0.08633898198604584","0.09960740804672241","0.5435241311788559","0.5327134132385254","0.5552648305892944","0.10803286917507648","0.10066507011651993","0.11569647490978241","0.3189069628715515","0.28072425723075867","0.333938330411911"
"150","0.11833911947906017","0.09825994074344635","0.1304212212562561","0.10092921555042267","0.08364683389663696","0.111599862575531","0.5250229686498642","0.5062106847763062","0.5410123467445374","0.11852193623781204","0.09893590211868286","0.13052082061767578","0.3246616870164871","0.2819204330444336","0.3717714548110962"
"151","0.11028639785945415","0.10041821748018265","0.11696135252714157","0.09515254199504852","0.08537699282169342","0.10252819210290909","0.5140190348029137","0.4587608277797699","0.5329697728157043","0.11061420664191246","0.10064153373241425","0.11793973296880722","0.32371946424245834","0.29322925209999084","0.33995160460472107"
"152","0.10448096133768559","0.09984400868415833","0.1092459112405777","0.08925331942737103","0.08488687127828598","0.09469151496887207","0.508575901389122","0.5057901740074158","0.5140209197998047","0.1046858262270689","0.09986061602830887","0.10925231128931046","0.3053181320428848","0.2673642933368683","0.32794129848480225"
"153","0.10988497734069824","0.10792116075754166","0.11157619208097458","0.09495037607848644","0.09286464005708694","0.09701300412416458","0.5136880353093147","0.48452767729759216","0.536504864692688","0.11009014025330544","0.10798788070678711","0.11169629544019699","0.30775732547044754","0.28281348943710327","0.3280920684337616"
"154","0.10316330008208752","0.0920288935303688","0.11431971192359924","0.0884129423648119","0.07847584038972855","0.0985008031129837","0.49995794892311096","0.45777279138565063","0.5233205556869507","0.10330458171665668","0.09203541278839111","0.1144915223121643","0.30288681387901306","0.2521306574344635","0.34971874952316284"
"155","0.11036933958530426","0.10419419407844543","0.11600250005722046","0.09520086459815502","0.08901102840900421","0.1008988693356514","0.49574602395296097","0.4779076874256134","0.5279141664505005","0.11059978231787682","0.10458435118198395","0.11616965383291245","0.3212682753801346","0.28207385540008545","0.36622026562690735"
"156","0.10347715206444263","0.09179866313934326","0.10765685141086578","0.08388563804328442","0.07524184137582779","0.08760706335306168","0.4924653321504593","0.4735609292984009","0.5225505828857422","0.10361591912806034","0.09189154207706451","0.10789719223976135","0.31228117644786835","0.2844145596027374","0.3334612548351288"
"157","0.1010073684155941","0.09182916581630707","0.10796121507883072","0.08172609470784664","0.07396199554204941","0.08698297291994095","0.49200577288866043","0.4700983166694641","0.5268148183822632","0.10126673243939877","0.09230905026197433","0.10802830755710602","0.30785971879959106","0.27071377635002136","0.3380347490310669"
"158","0.09789389744400978","0.08657756447792053","0.10773362219333649","0.07874452322721481","0.07034726440906525","0.08809265494346619","0.4854358956217766","0.463970422744751","0.501215934753418","0.09825251251459122","0.08669210225343704","0.10846477001905441","0.29127374291419983","0.27243515849113464","0.31907159090042114"
"159","0.10614212602376938","0.09659631550312042","0.111636221408844","0.08566082082688808","0.07851573079824448","0.09064698964357376","0.49401847273111343","0.46932631731033325","0.5167525410652161","0.10663429275155067","0.09671901911497116","0.11260110139846802","0.3107980489730835","0.27417391538619995","0.33663782477378845"
"160","0.09679749980568886","0.09273132681846619","0.10005727410316467","0.07740119099617004","0.0745278000831604","0.07969316840171814","0.4971015900373459","0.4803825616836548","0.509597659111023","0.09699098207056522","0.09301584213972092","0.10013062506914139","0.29599906504154205","0.25957733392715454","0.3235246241092682"
"161","0.10439451225101948","0.09759458154439926","0.10756823420524597","0.08413966000080109","0.07691192626953125","0.0870027244091034","0.49022578448057175","0.47398698329925537","0.5130009651184082","0.10471721179783344","0.09770749509334564","0.10817229747772217","0.3092077672481537","0.2966688275337219","0.32256609201431274"
"162","0.09892144985496998","0.09099431335926056","0.10450297594070435","0.0799890011548996","0.07244604080915451","0.08601189404726028","0.4935676082968712","0.46057936549186707","0.5128695964813232","0.09913845174014568","0.09100176393985748","0.1048021912574768","0.28435536473989487","0.2554384469985962","0.30221498012542725"
"163","0.10100562311708927","0.094997838139534","0.11388000845909119","0.08120791800320148","0.0754479169845581","0.09217890352010727","0.4724605083465576","0.4641699194908142","0.48208874464035034","0.10123386792838573","0.09512357413768768","0.11418034136295319","0.2899974212050438","0.2749576270580292","0.30971527099609375"
"164","0.10900346003472805","0.09348279237747192","0.11554399132728577","0.08829013258218765","0.07498987019062042","0.09371009469032288","0.48511306941509247","0.44131892919540405","0.5036730170249939","0.10929162055253983","0.09391346573829651","0.11569034308195114","0.30244364589452744","0.2859237492084503","0.32445013523101807"
"165","0.10217770375311375","0.0946444720029831","0.10977225005626678","0.08343951031565666","0.0762748122215271","0.09099795669317245","0.47569145262241364","0.4658035635948181","0.49022477865219116","0.10259748436510563","0.0953751653432846","0.11071543395519257","0.29775992035865784","0.28050386905670166","0.31538116931915283"
"166","0.10617738775908947","0.09576136618852615","0.11282626539468765","0.0860711820423603","0.0758131891489029","0.09187712520360947","0.4692812114953995","0.43590980768203735","0.5009021759033203","0.10649449191987514","0.09641091525554657","0.11295315623283386","0.3003215491771698","0.2613600492477417","0.3311297297477722"
"167","0.10472669452428818","0.09927983582019806","0.10878671705722809","0.08579018153250217","0.07954152673482895","0.09006266295909882","0.47912249714136124","0.46715494990348816","0.49184325337409973","0.10506102070212364","0.09953068196773529","0.10928536206483841","0.2873806282877922","0.2668285369873047","0.3085484504699707"
"168","0.10323566570878029","0.09145045280456543","0.11081564426422119","0.0839928612112999","0.07164968550205231","0.09209322929382324","0.47225695103406906","0.46458595991134644","0.4817676544189453","0.10355931706726551","0.09157320111989975","0.11185767501592636","0.29593663662672043","0.2645534873008728","0.32767757773399353"
"169","0.10208339802920818","0.10022496432065964","0.10376287996768951","0.08330534771084785","0.08167866617441177","0.08556103706359863","0.45197390764951706","0.44073957204818726","0.47144249081611633","0.10248121805489063","0.10050511360168457","0.10460337996482849","0.29100942611694336","0.2704528570175171","0.3082050681114197"
"170","0.09437391720712185","0.08654657751321793","0.10052278637886047","0.07629997842013836","0.06775633990764618","0.08327270299196243","0.45393358916044235","0.4298458397388458","0.4662349224090576","0.0946301817893982","0.08656559884548187","0.10051341354846954","0.2721032649278641","0.24759235978126526","0.30354031920433044"
"171","0.10171360149979591","0.09449628740549088","0.11152409762144089","0.08278737030923367","0.0766780748963356","0.09164567291736603","0.4626334309577942","0.4485832452774048","0.48337602615356445","0.10188263095915318","0.09433353692293167","0.11228584498167038","0.28804799914360046","0.27156293392181396","0.3034699559211731"
"172","0.09877662919461727","0.095630943775177","0.10051551461219788","0.08037249185144901","0.07840143889188766","0.08189727365970612","0.44032952934503555","0.4286269247531891","0.4553033113479614","0.0990174226462841","0.09585022926330566","0.10074018687009811","0.2735048606991768","0.2526760995388031","0.2917630672454834"
"173","0.09747409448027611","0.0932849645614624","0.1008743867278099","0.07920863293111324","0.07526960968971252","0.0825546383857727","0.4576275423169136","0.44520464539527893","0.4674419164657593","0.09763095900416374","0.09333181381225586","0.10128296911716461","0.2807028368115425","0.2503820061683655","0.3018347918987274"
"174","0.0981486588716507","0.08973434567451477","0.10583926737308502","0.08043862134218216","0.07389288395643234","0.08637435734272003","0.43058017641305923","0.4122013449668884","0.44234833121299744","0.09837748296558857","0.08990075439214706","0.10604992508888245","0.2761905938386917","0.25747841596603394","0.2924501597881317"
"175","0.09713421016931534","0.09009262919425964","0.10425666719675064","0.07923060655593872","0.07216811180114746","0.08513759076595306","0.4183855280280113","0.4032946825027466","0.4277486801147461","0.09730233810842037","0.0900496244430542","0.1042080819606781","0.27759597450494766","0.25824689865112305","0.31109321117401123"
"176","0.09756749868392944","0.08960656821727753","0.10644964873790741","0.08091787248849869","0.07442305982112885","0.08924005925655365","0.4536098316311836","0.429680198431015","0.4788080155849457","0.09780688770115376","0.08981683850288391","0.10641267895698547","0.26701781153678894","0.24586185812950134","0.29757341742515564"
"177","0.10249191895127296","0.09374942630529404","0.11170558631420135","0.08501828834414482","0.0776304304599762","0.09502995014190674","0.44310392439365387","0.4293997883796692","0.457137793302536","0.10266358777880669","0.09395764023065567","0.11196625232696533","0.2755618020892143","0.25587111711502075","0.3052534759044647"
"179","0.09847720712423325","0.08968488872051239","0.10665754228830338","0.0811737198382616","0.07452715188264847","0.08669773489236832","0.4500170722603798","0.4302681088447571","0.4622109532356262","0.09874123148620129","0.09041152149438858","0.1067628562450409","0.27008122578263283","0.2369769662618637","0.3030066192150116"
"180","0.09879157692193985","0.08878590911626816","0.11016188561916351","0.08087807707488537","0.07191435247659683","0.08847594261169434","0.4752887189388275","0.46077650785446167","0.4958839416503906","0.09903418645262718","0.08886833488941193","0.11037543416023254","0.27768950164318085","0.26751086115837097","0.2853648066520691"
"181","0.10024779662489891","0.09342555701732635","0.1063791811466217","0.08335237950086594","0.07775072753429413","0.09007658809423447","0.4463172033429146","0.4271068572998047","0.46154311299324036","0.1006007008254528","0.09401366114616394","0.10673120617866516","0.2633902579545975","0.2510863244533539","0.27402088046073914"
"182","0.10012850910425186","0.09064812958240509","0.11928827315568924","0.08268805220723152","0.07378098368644714","0.09987377375364304","0.4470284730195999","0.4334079921245575","0.4769773483276367","0.10047859326004982","0.09064818173646927","0.11985111236572266","0.26542097330093384","0.2385830283164978","0.2873087227344513"
"183","0.10110212862491608","0.099028080701828","0.10285969078540802","0.08350609429180622","0.0798531025648117","0.08539463579654694","0.4338312968611717","0.42628568410873413","0.4459899663925171","0.10143603198230267","0.09920915961265564","0.10309372842311859","0.2820180207490921","0.2611558735370636","0.30439072847366333"
"184","0.09965798817574978","0.08905152976512909","0.10517284274101257","0.08301566727459431","0.07488614320755005","0.08768367767333984","0.4129849523305893","0.4067847728729248","0.42382901906967163","0.09990503452718258","0.08894266188144684","0.10605405271053314","0.26218486949801445","0.22328193485736847","0.29417699575424194"
"185","0.1004869919270277","0.09421427547931671","0.10989029705524445","0.0822450090199709","0.07444628328084946","0.09151377528905869","0.41872965544462204","0.3906710743904114","0.45442283153533936","0.1006755568087101","0.09450923651456833","0.11032947152853012","0.2705761007964611","0.24726887047290802","0.28797513246536255"
"186","0.10042987950146198","0.09113335609436035","0.10992729663848877","0.08100409992039204","0.07016880810260773","0.08932923525571823","0.4203120991587639","0.40324866771698","0.44728171825408936","0.10086780972778797","0.0913374274969101","0.11015772819519043","0.2736045941710472","0.25448185205459595","0.28891122341156006"
"187","0.1042625717818737","0.09935800731182098","0.1092751994729042","0.08689363859593868","0.08271487057209015","0.08977825939655304","0.42662622779607773","0.4227975904941559","0.43466323614120483","0.10470744408667088","0.09950882941484451","0.10997660458087921","0.2738606035709381","0.24828320741653442","0.29635411500930786"
"188","0.09183507598936558","0.08364412933588028","0.09946402162313461","0.07798655144870281","0.07053329795598984","0.08772708475589752","0.41563767939805984","0.4067010283470154","0.43146079778671265","0.09203800559043884","0.08366037905216217","0.09948451817035675","0.2460077814757824","0.21781180799007416","0.27184534072875977"
"189","0.10103750601410866","0.0967273861169815","0.10340619832277298","0.08394448645412922","0.08189494162797928","0.08712619543075562","0.439525306224823","0.4290412366390228","0.44892042875289917","0.10127477906644344","0.09669797867536545","0.10367295145988464","0.25560182332992554","0.23397278785705566","0.27478742599487305"
"190","0.10403120331466198","0.09156019985675812","0.11117080599069595","0.08670016750693321","0.07572180032730103","0.09307891130447388","0.42329057306051254","0.41262584924697876","0.43492165207862854","0.10439537465572357","0.09261839091777802","0.1112154871225357","0.26747624948620796","0.24110965430736542","0.2906760275363922"
"191","0.09402955509722233","0.08652857691049576","0.09855614602565765","0.07788722403347492","0.07128563523292542","0.08232803642749786","0.4212471917271614","0.40202194452285767","0.43460923433303833","0.09409739077091217","0.08656258881092072","0.09865665435791016","0.24823398515582085","0.22372661530971527","0.2646486759185791"
"192","0.09443957358598709","0.08740133047103882","0.10491365939378738","0.07888892479240894","0.07076656073331833","0.08873706310987473","0.4508551210165024","0.4379619359970093","0.45780670642852783","0.09473883174359798","0.08796918392181396","0.10534265637397766","0.257018007338047","0.22135481238365173","0.29597774147987366"
"193","0.09567856974899769","0.09112460911273956","0.1028391644358635","0.07883779145777225","0.0740397572517395","0.08906573057174683","0.40224648267030716","0.39137184619903564","0.4213450253009796","0.09587574191391468","0.09158351272344589","0.10304035246372223","0.2558290362358093","0.239902526140213","0.2832770347595215"
"194","0.10255073383450508","0.09656810015439987","0.1133127510547638","0.08601999655365944","0.08229762315750122","0.09656713157892227","0.4116707295179367","0.3980904817581177","0.4288231134414673","0.1027871873229742","0.09665152430534363","0.11360283195972443","0.25586314126849174","0.24358220398426056","0.27306586503982544"
"195","0.09252551384270191","0.08613920211791992","0.10036435723304749","0.0779529083520174","0.07209637761116028","0.08269280940294266","0.4106534272432327","0.3957372009754181","0.4194886386394501","0.09279861859977245","0.08650754392147064","0.10055049508810043","0.2532268464565277","0.233731210231781","0.2729596197605133"
"196","0.09723264537751675","0.0911594033241272","0.1080915629863739","0.08153810910880566","0.07700315117835999","0.08980607986450195","0.4021974354982376","0.3960166275501251","0.41293442249298096","0.09757336415350437","0.09123393893241882","0.10848177969455719","0.2501899302005768","0.21809658408164978","0.28900161385536194"
"197","0.09805568307638168","0.09535457193851471","0.10064613819122314","0.08104992844164371","0.07938320189714432","0.0829327255487442","0.39641329646110535","0.3884400725364685","0.400298535823822","0.09824792109429836","0.09555879235267639","0.10083454847335815","0.2574886940419674","0.24110294878482819","0.27250173687934875"
"198","0.10628528892993927","0.10063007473945618","0.11089471727609634","0.0899382159113884","0.0842534676194191","0.09381315112113953","0.40177424997091293","0.392833948135376","0.4098811149597168","0.10662823542952538","0.10101579129695892","0.11148660629987717","0.264023557305336","0.24998831748962402","0.2768546938896179"
"199","0.09850963950157166","0.09437458217144012","0.10207710415124893","0.08341980166733265","0.08036771416664124","0.0866631269454956","0.4000718295574188","0.3851226568222046","0.41067415475845337","0.09893134608864784","0.09489890933036804","0.10281500220298767","0.24788467586040497","0.23249658942222595","0.2628679573535919"
"200","0.10448386706411839","0.10215102136135101","0.107199527323246","0.08868808671832085","0.08652940392494202","0.0926416665315628","0.41254981607198715","0.4015212059020996","0.4329957664012909","0.10481067560613155","0.10289980471134186","0.1073138415813446","0.26262176781892776","0.24978893995285034","0.2774168848991394"
"202","0.0964722316712141","0.08972997218370438","0.10261789709329605","0.08141383342444897","0.07567762583494186","0.08574298024177551","0.4120422750711441","0.40389484167099","0.4242217540740967","0.09655786119401455","0.08979131281375885","0.10286373645067215","0.2454245574772358","0.22351349890232086","0.2604943513870239"
"203","0.10042598471045494","0.08543075621128082","0.1106027141213417","0.08541122637689114","0.06950163841247559","0.097240149974823","0.38355427235364914","0.3685828149318695","0.3979690670967102","0.10064257495105267","0.08557593077421188","0.11092536151409149","0.24810830503702164","0.2178356647491455","0.2907237410545349"
